trial_id,total,w,h,frames_with_cottonoid,frames_with_grasper,frames_with_muscle,frames_with_string,frames_with_suction,frames_with_1_tool(s)_in_view,frames_with_2_tool(s)_in_view,frames_with_3_tool(s)_in_view,frames_with_4_tool(s)_in_view,frames_with_5_tool(s)_in_view,frames_with_at_least_1_tool_in_view,frames_with_0_tools_in_view,first_frame_appear_cottonoid,first_frame_appear_grasper,first_frame_appear_muscle,first_frame_appear_string,first_frame_appear_suction,n_in_n_outs_cottonoid,n_in_n_outs_grasper,n_in_n_outs_muscle,n_in_n_outs_string,n_in_n_outs_suction,total_in_n_outs,area_covered_cottonoid,area_covered_grasper,area_covered_muscle,area_covered_string,area_covered_suction,sd_x1_cottonoid,sd_x1_grasper,sd_x1_muscle,sd_x1_string,sd_x1_suction,sd_x2_cottonoid,sd_x2_grasper,sd_x2_muscle,sd_x2_string,sd_x2_suction,sd_y1_cottonoid,sd_y1_grasper,sd_y1_muscle,sd_y1_string,sd_y1_suction,sd_y2_cottonoid,sd_y2_grasper,sd_y2_muscle,sd_y2_string,sd_y2_suction,sd_z_x1_cottonoid,sd_z_x1_grasper,sd_z_x1_muscle,sd_z_x1_string,sd_z_x1_suction,sd_z_x2_cottonoid,sd_z_x2_grasper,sd_z_x2_muscle,sd_z_x2_string,sd_z_x2_suction,sd_z_y1_cottonoid,sd_z_y1_grasper,sd_z_y1_muscle,sd_z_y1_string,sd_z_y1_suction,sd_z_y2_cottonoid,sd_z_y2_grasper,sd_z_y2_muscle,sd_z_y2_string,sd_z_y2_suction,distance_covered_cottonoid,distance_covered_grasper,distance_covered_muscle,distance_covered_string,distance_covered_suction,tool_speed_cottonoid,tool_speed_grasper,tool_speed_muscle,tool_speed_string,tool_speed_suction,overlap_sc,got_to_sc_step,overlap_gm,got_to_gm_step
S302T2,385,1280,720,0.225974026,0.522077922,0.18961039,0.135064935,0.724675325,0.212987013,0.345454545,0.166233766,0.085714286,0.01038961,0.820779221,0.179220779,55,55,55,56,4,21,19,24,14,24,102,0.018791353,0.049797487,0.016235316,0.00342447,0.084966923,0.047410191,0.056747133,0.048174442,0.075323107,0.086630164,0.064344373,0.033454456,0.062081042,0.018144522,0.078905833,0.081499217,0.104121936,0.092155585,0.076618288,0.104738223,0.085308602,0.077685534,0.075126343,0.101082095,0.050878165,0.429979749,0.51465977,0.436911016,0.683131841,0.785679527,0.50944454,0.2648746,0.491524683,0.143658679,0.624734434,0.483522085,0.617739132,0.546744647,0.454564296,0.621395467,0.623482337,0.567768752,0.549064774,0.738763729,0.371845706,2.926945672,9.32194156,1.5628571,0.633410894,14.7714863,0.044347662,0.051219459,0.031895043,0.016668708,0.057927397,0.119480519,1,0.122077922,1
S303T1,315,1280,720,0.025396825,0.377777778,0.006349206,0.180952381,0.685714286,0.361904762,0.326984127,0.06984127,0.012698413,0,0.771428571,0.228571429,27,13,54,30,1,6,38,1,25,43,113,0.001614186,0.040012111,0.000595704,0.006604674,0.071214834,0.061326509,0.076781767,0.137138461,0.0844696,0.097070252,0.027989576,0.077419391,0.120562274,0.055146929,0.107417657,0.029422589,0.205567984,0.072446746,0.128544906,0.150834126,0.082246528,0.175739384,0.068426012,0.11314861,0.08614411,0.556191753,0.696360943,1.243757095,0.766084608,0.880364369,0.221606579,0.612965577,0.954547991,0.436624065,0.850475899,0.174559612,1.219602637,0.429815194,0.762636787,0.894875236,0.601103016,1.284400396,0.500095054,0.826952483,0.629588697,0.180474274,11.86057967,0.207671378,2.526271509,22.90835377,0.090237137,0.146426909,0.207671378,0.078945985,0.13241823,0.003174603,1,0.006349206,1
S303T2,124,1280,720,0.379032258,0.508064516,0.193548387,0.064516129,0.733870968,0.258064516,0.346774194,0.177419355,0.088709677,0.008064516,0.879032258,0.120967742,19,1,24,20,1,10,8,11,6,12,47,0.032387579,0.039097737,0.020212649,0.002327843,0.076414409,0.053425648,0.055384006,0.050905697,0.035131318,0.128065649,0.04028599,0.069554839,0.054516253,0.077429007,0.11411785,0.055232249,0.090639967,0.13940594,0.176663439,0.105412422,0.093104171,0.13500814,0.137979862,0.078478704,0.054310599,0.484536054,0.502297091,0.461681731,0.318618324,1.161472561,0.318963054,0.550698237,0.431630708,0.613041714,0.903524469,0.327684279,0.537752721,0.827073597,1.048116505,0.625395385,0.680456658,0.986713988,1.008432977,0.573565677,0.396931828,2.053773839,3.334045959,0.621085494,0.104036612,3.955061879,0.055507401,0.060619017,0.047775807,0.052018306,0.050064074,0.201612903,1,0.153225806,1
S304T1,305,1280,720,0.183606557,0.324590164,0.042622951,0.291803279,0.51147541,0.203278689,0.186885246,0.13442623,0.085245902,0.006557377,0.616393443,0.383606557,43,34,6,34,5,18,11,11,18,36,94,0.011546258,0.034903175,0.003962941,0.022639099,0.030437408,0.048544984,0.055105215,0.060652754,0.096679445,0.089869306,0.047615428,0.062601123,0.08565986,0.097253592,0.101270968,0.056475595,0.104521809,0.171963435,0.230030315,0.14485249,0.075041035,0.085305054,0.14968793,0.175045329,0.100529422,0.440271593,0.499768644,0.550081233,0.876820001,0.815056448,0.376993645,0.495642407,0.678209232,0.770002239,0.801809684,0.335060858,0.620111516,1.020232117,1.364733815,0.85938713,0.548441295,0.623456412,1.094001993,1.279327862,0.734724495,1.897827957,8.694342882,0.108617457,11.91163969,13.75524618,0.049942841,0.098799351,0.054308729,0.167769573,0.114627051,0.016393443,1,0.026229508,1
S304T2,46,1280,720,0.52173913,0.608695652,0.239130435,0.195652174,0.826086957,0.260869565,0.326086957,0.195652174,0.195652174,0.02173913,1,0,10,11,10,10,1,4,2,7,4,3,20,0.045138773,0.080530238,0.017803115,0.007649787,0.078245691,0.017589092,0.040478719,0.045132566,0.02225618,0.089481456,0.053896066,0.02338909,0.047941537,0.041137224,0.064078232,0.038807981,0.114684577,0.026349624,0.11667605,0.077721995,0.089818716,0.170035339,0.107996624,0.011933288,0.00341597,0.159521682,0.367115787,0.409323165,0.201849146,0.811538897,0.426720395,0.185182382,0.379575599,0.325702671,0.507337375,0.23024167,0.680405626,0.156328188,0.692220725,0.461112419,0.656444744,1.242712091,0.789298923,0.087215057,0.024965794,0.829631715,1.841349769,0.107691436,0.043214796,2.606442084,0.041481586,0.070821145,0.026922859,0.008642959,0.074469774,0.217391304,1,0.195652174,1
S305T1,312,1280,720,0.102564103,0.185897436,0.051282051,0.064102564,0.493589744,0.291666667,0.128205128,0.038461538,0.038461538,0.016025641,0.512820513,0.487179487,21,3,23,10,4,3,13,6,11,27,60,0.006296338,0.00907779,0.00298039,0.002227038,0.035465162,0.028671995,0.053499088,0.061383061,0.093268295,0.083668959,0.034162315,0.041564503,0.044205266,0.098460213,0.077488027,0.033513379,0.120723348,0.029052189,0.162215505,0.130328506,0.043692301,0.037189079,0.046606884,0.088162359,0.036695852,0.260036444,0.485202109,0.556704637,0.845883079,0.758823317,0.270479046,0.329085641,0.349993796,0.779555624,0.613509002,0.198829628,0.716232709,0.172362088,0.962399176,0.773218603,0.319327445,0.27179831,0.340628825,0.644339174,0.268193535,0.553026121,2.605642506,0.134325048,0.527619453,13.6333289,0.019069866,0.057903167,0.013432505,0.058624384,0.107349046,0.003205128,1,0.032051282,1
S305T2,140,1280,720,0.35,0.807142857,0.257142857,0.307142857,0.771428571,0.135714286,0.435714286,0.214285714,0.157142857,0.042857143,0.985714286,0.014285714,32,5,35,9,1,15,6,11,12,7,51,0.016068614,0.067868151,0.012446612,0.010156155,0.043777876,0.026972276,0.039395924,0.031486137,0.039115105,0.068293724,0.033822655,0.03508835,0.040526485,0.040888625,0.04177219,0.043991612,0.095350035,0.04837004,0.064593559,0.09046609,0.058109139,0.032514716,0.046595377,0.050916903,0.001497939,0.244621092,0.357295534,0.285558884,0.354748691,0.619379878,0.267789799,0.277810901,0.320867164,0.323734397,0.33072999,0.26099534,0.565696817,0.286971866,0.383223464,0.536721139,0.424693655,0.237635486,0.340544728,0.372128821,0.010947764,1.06407974,3.748101747,0.952560581,0.781297989,5.163655186,0.031296463,0.035028988,0.038102423,0.025203161,0.051125299,0.15,1,0.25,1
S306T1,312,1280,720,0.201923077,0.163461538,0.070512821,0.147435897,0.657051282,0.381410256,0.150641026,0.051282051,0.060897436,0.032051282,0.676282051,0.323717949,32,32,36,33,1,8,19,9,14,29,79,0.011877712,0.006923553,0.003452702,0.00652084,0.031521988,0.038968087,0.063947337,0.067426272,0.051801591,0.082403954,0.058986998,0.055678591,0.077862886,0.069838362,0.085717394,0.046196689,0.076523892,0.047824629,0.099289322,0.106381019,0.072165143,0.072614816,0.068433738,0.05407721,0.015172876,0.35341533,0.579960969,0.611512652,0.46980691,0.747350535,0.467027694,0.440833485,0.616476938,0.552943026,0.678664759,0.274077716,0.454004261,0.283736029,0.589067988,0.631141917,0.527422687,0.530709149,0.500151518,0.39522609,0.11089175,1.560997588,2.095992271,0.350089083,1.537067127,10.88748357,0.028381774,0.065499758,0.026929929,0.048033348,0.061860702,0.083333333,1,0.032051282,1
S306T2,197,1280,720,0.421319797,0.558375635,0.294416244,0.289340102,0.61928934,0.197969543,0.197969543,0.192893401,0.182741117,0.055837563,0.827411168,0.172588832,17,18,25,25,1,14,12,16,15,18,75,0.023709821,0.065293862,0.017445379,0.015507739,0.058424162,0.034963473,0.081832229,0.03994613,0.066004828,0.106068102,0.033312132,0.080032567,0.040197517,0.084690291,0.09562046,0.05246768,0.089976858,0.06514011,0.121827803,0.115502322,0.075014943,0.09311895,0.083468998,0.107807804,0.045993957,0.317096071,0.742165361,0.362285546,0.59862108,0.961969041,0.26374775,0.633655321,0.318262568,0.670532701,0.75707197,0.311282522,0.5338186,0.386466067,0.722785267,0.685257176,0.548250599,0.68056467,0.610037497,0.78791892,0.336149217,2.140882967,6.027443801,1.645488107,1.810224335,7.27488613,0.031027289,0.061504529,0.039178288,0.043100579,0.069950828,0.076142132,1,0.243654822,1
S308T1,324,1280,720,0.132716049,0.25617284,0.043209877,0.092592593,0.453703704,0.265432099,0.206790123,0.070987654,0.021604938,0,0.564814815,0.435185185,23,14,31,12,16,12,22,6,16,33,89,0.00670065,0.022278933,0.001262457,0.005757319,0.029866504,0.05796856,0.109200401,0.034154751,0.125752332,0.097916209,0.064456982,0.11045986,0.060639553,0.113753504,0.103889107,0.063538618,0.104755182,0.045014542,0.217218306,0.141831346,0.078914958,0.037420969,0.04410337,0.176963905,0.103189525,0.525737327,0.990376967,0.309761491,1.140492274,0.888036653,0.510336116,0.874562447,0.48011174,0.90063977,0.822538716,0.376964662,0.62149608,0.267064222,1.288722176,0.84146315,0.576754059,0.273493093,0.322331763,1.293349876,0.754165991,0.999497858,6.004559558,0.105562753,2.476222415,16.09309402,0.032241866,0.098435403,0.013195344,0.17687303,0.141167491,0.018518519,1,0.024691358,1
S308T2,227,1280,720,0.079295154,0.524229075,0.022026432,0.264317181,0.50660793,0.145374449,0.259911894,0.189427313,0.035242291,0.004405286,0.634361233,0.365638767,18,1,60,18,1,11,16,5,13,24,69,0.005645611,0.084219741,0.002337895,0.025257342,0.047837192,0.089352118,0.070323389,0.077993572,0.094713725,0.085855385,0.071414571,0.051864883,0.108129481,0.109018853,0.086014906,0.135861923,0.10915738,0.100890999,0.116406275,0.132861551,0.121126342,0.104716418,0.186664726,0.172759585,0.086159609,0.810365887,0.637787629,0.707351227,0.858992192,0.778652778,0.565422607,0.410638568,0.856111743,0.86315332,0.6810203,0.806047501,0.647613632,0.598570491,0.69062019,0.788246764,0.885258147,0.765325372,1.364248828,1.262622385,0.629701966,0.970444682,8.68239955,0,5.027615602,7.961163828,0.138634955,0.084295141,0,0.106970545,0.087485317,0,0,0.022026432,1
S309T1,345,1280,720,0.484057971,0.486956522,0.075362319,0.275362319,0.646376812,0.191304348,0.228985507,0.304347826,0.086956522,0.011594203,0.823188406,0.176811594,38,1,51,38,2,20,26,14,27,26,113,0.031956428,0.035879041,0.0047623,0.009712211,0.060660686,0.057458157,0.087273255,0.084370921,0.089739121,0.085128569,0.055908399,0.093933436,0.0728112,0.105183499,0.144523361,0.085135279,0.127469272,0.087445825,0.162587885,0.123925931,0.094898415,0.100631404,0.076164638,0.118253492,0.061432281,0.5211083,0.791511946,0.765189655,0.813875758,0.772061031,0.442652979,0.743715005,0.576480372,0.832787023,1.144259138,0.505094274,0.756255217,0.518802379,0.964608445,0.735233132,0.693569985,0.73546983,0.556653206,0.864261774,0.448981013,7.536288599,9.171724706,0.804550932,4.932297,20.36770347,0.051267269,0.064589611,0.067045911,0.072533779,0.103389358,0.173913043,1,0.052173913,1
S309T2,263,1280,720,0.307984791,0.36121673,0.076045627,0.376425856,0.768060837,0.27756654,0.25095057,0.197718631,0.091254753,0.030418251,0.847908745,0.152091255,2,1,2,25,1,22,32,15,20,23,112,0.02349839,0.031404495,0.003776924,0.021320855,0.07521264,0.069905664,0.116000688,0.101409979,0.131735322,0.070225083,0.070011987,0.103053172,0.083138159,0.120568655,0.088393089,0.071157903,0.101239705,0.098888336,0.127048019,0.11273721,0.100125653,0.053371936,0.11542717,0.117216331,0.027823474,0.633999133,1.052051175,0.919722886,1.194754118,0.636896055,0.554317696,0.815920232,0.658243744,0.954598513,0.699849489,0.422168686,0.600639306,0.586689006,0.753755992,0.668852205,0.731773529,0.39007156,0.843605452,0.856681635,0.203349301,2.324201424,5.161365114,0.164621688,5.009972699,17.06780214,0.039393244,0.08192643,0.032924338,0.063417376,0.09535085,0.171102662,1,0.045627376,1
S310T1,305,1280,720,0.196721311,0.478688525,0.118032787,0.278688525,0.540983607,0.236065574,0.275409836,0.11147541,0.098360656,0.019672131,0.740983607,0.259016393,28,1,35,29,7,16,24,16,19,23,98,0.011736565,0.054043752,0.007286633,0.020224775,0.044416501,0.073445926,0.098938139,0.052509365,0.071055168,0.089289779,0.082779346,0.123721965,0.062473821,0.106292431,0.108831933,0.067956029,0.154207276,0.100878161,0.162309912,0.185039857,0.086120165,0.16430526,0.074407922,0.199550909,0.170005093,0.666107022,0.897304891,0.476225962,0.644424395,0.809800509,0.655402856,0.979564745,0.4946345,0.841566959,0.861673389,0.403172475,0.914887606,0.598494321,0.962959277,1.09781248,0.629413693,1.200833509,0.543814158,1.458428165,1.242491035,1.586151327,8.759062063,1.185516489,5.434020313,13.40908279,0.036048894,0.071795591,0.059275824,0.082333641,0.09443016,0.042622951,1,0.075409836,1
S314T1,328,1280,720,0.335365854,0.368902439,0.076219512,0.359756098,0.664634146,0.225609756,0.173780488,0.225609756,0.115853659,0.018292683,0.759146341,0.240853659,32,4,41,32,3,16,30,15,28,29,118,0.024857306,0.023431938,0.005072735,0.021998843,0.034284722,0.041437542,0.070746223,0.050252918,0.06796688,0.067705322,0.057442621,0.06207051,0.042408032,0.06924319,0.075167766,0.070329077,0.095316016,0.050059257,0.165362531,0.09048531,0.086890281,0.055252365,0.043105691,0.089971215,0.023919043,0.375811695,0.641622465,0.455761449,0.616415614,0.614043455,0.454800136,0.491441296,0.335764253,0.548230768,0.595138412,0.417251396,0.565494989,0.296993728,0.981069984,0.536835166,0.63504212,0.403814772,0.315040177,0.657559286,0.174813569,5.065949905,6.696684169,0.218147673,4.951119886,13.66321072,0.053893084,0.073589936,0.021814767,0.055012443,0.07229212,0.106707317,1,0.036585366,1
S315T1,313,1280,720,0.268370607,0.399361022,0.079872204,0.220447284,0.594249201,0.21086262,0.172523962,0.159744409,0.079872204,0.041533546,0.664536741,0.335463259,40,40,55,12,6,21,30,15,16,31,113,0.018393257,0.023188421,0.005037957,0.007802658,0.038337222,0.061187497,0.061219516,0.032938789,0.07793157,0.11925545,0.064201477,0.079457301,0.050231616,0.057651347,0.086595083,0.104907211,0.123312471,0.084540577,0.138383623,0.131401649,0.079224159,0.055603868,0.069508847,0.135796186,0.02360314,0.554931003,0.555221395,0.298733497,0.706788907,1.081569762,0.508313161,0.629100663,0.397707233,0.456452714,0.685613832,0.622398045,0.731593569,0.501565995,0.82100835,0.779585394,0.579013873,0.406383748,0.508009012,0.992473463,0.172504769,2.647261382,5.531340023,0.583753217,1.65437199,10.70837312,0.042020022,0.058224632,0.058375322,0.031214566,0.069086278,0.03514377,1,0.067092652,1
S315T2,87,1280,720,0.310344828,0.712643678,0.298850575,0.436781609,0.793103448,0.08045977,0.126436782,0.402298851,0.195402299,0.045977011,0.850574713,0.149425287,20,1,47,23,1,7,4,4,5,6,26,0.021305962,0.059971247,0.017272466,0.012991545,0.052328183,0.040838452,0.037456607,0.016880824,0.028793849,0.113660996,0.049511618,0.044199789,0.025490925,0.011365675,0.062152498,0.054237928,0.090036174,0.039506011,0.036325894,0.099212065,0.082947929,0.092407501,0.055513282,0.037620902,0.001461891,0.370378336,0.339707186,0.153098153,0.261141574,1.030831682,0.392006666,0.349950431,0.201823595,0.089987371,0.492090437,0.32178513,0.534170512,0.234382975,0.215515838,0.588609634,0.606229242,0.675365011,0.4057217,0.274954309,0.010684304,0.388742712,2.023039507,0.477547873,0.681960413,4.158928678,0.019437136,0.034879992,0.021706721,0.020665467,0.066014741,0.103448276,1,0.298850575,1
S316T1,318,1280,720,0.289308176,0.471698113,0.056603774,0.317610063,0.698113208,0.286163522,0.191823899,0.135220126,0.169811321,0.01572327,0.798742138,0.201257862,16,60,88,1,1,15,21,12,17,37,102,0.020824506,0.02530067,0.002914425,0.014134336,0.036254879,0.046190502,0.05111528,0.091793752,0.073675279,0.088157708,0.059078609,0.041279634,0.072815416,0.047071354,0.084466698,0.07625643,0.102924487,0.107922993,0.110721135,0.137848385,0.059337808,0.063525629,0.078856427,0.098987317,0.047591008,0.418917959,0.463582515,0.832509933,0.668187108,0.79953336,0.467753019,0.3268302,0.576513752,0.372685957,0.668762408,0.452417449,0.610634856,0.640290207,0.656891143,0.817832869,0.433673445,0.464280352,0.576326281,0.723453935,0.34782135,3.256492963,7.804719248,0.16345601,3.690086593,20.26998759,0.042292116,0.0605017,0.027242668,0.043929602,0.1095675,0.06918239,1,0.050314465,1
S316T2,268,1280,720,0.567164179,0.48880597,0.171641791,0.253731343,0.828358209,0.291044776,0.179104478,0.246268657,0.179104478,0.041044776,0.936567164,0.063432836,15,5,16,15,1,12,18,16,20,19,85,0.041879638,0.029929953,0.01211809,0.012724399,0.040727889,0.030243766,0.044233089,0.039703534,0.08741755,0.073225052,0.047002387,0.048375714,0.05918035,0.054610304,0.071367184,0.074522435,0.101573149,0.089130197,0.086596747,0.092217027,0.069260295,0.099484064,0.076417607,0.035541179,0.023794715,0.274291389,0.401165493,0.360085365,0.792820604,0.664103839,0.372139914,0.383013182,0.468558551,0.432375357,0.56504742,0.442129928,0.602617578,0.528795494,0.513764931,0.547109174,0.50619246,0.727084441,0.558502044,0.259754551,0.173904907,4.949245025,5.372362776,1.098529469,1.935107497,13.93311241,0.03535175,0.047543033,0.036617649,0.04031474,0.068636022,0.26119403,1,0.141791045,1
S317T1,306,1280,720,0.277777778,0.284313725,0.078431373,0.307189542,0.519607843,0.22875817,0.071895425,0.091503268,0.14379085,0.049019608,0.58496732,0.41503268,15,26,16,15,1,6,11,11,6,30,64,0.020334223,0.026986379,0.006042358,0.016000531,0.020381582,0.025211521,0.038882673,0.030131608,0.055932145,0.064791429,0.031562105,0.076189415,0.029542176,0.067052575,0.066559823,0.07220803,0.131306409,0.129182439,0.131946177,0.117914534,0.074369377,0.093387799,0.061446355,0.080238726,0.053401261,0.228652182,0.352640686,0.273274185,0.507268363,0.587616329,0.24989197,0.603227287,0.233899246,0.53088664,0.526985293,0.428398929,0.779020353,0.766419167,0.782815994,0.699568453,0.543532449,0.682529568,0.449083867,0.586428888,0.390285886,2.276982123,4.696040501,0.648037632,3.623372378,13.40790203,0.028822559,0.061790007,0.049849049,0.041174686,0.103937225,0.091503268,1,0.068627451,1
S317T2,285,1280,720,0.50877193,0.628070175,0.235087719,0.435087719,0.789473684,0.214035088,0.129824561,0.196491228,0.221052632,0.129824561,0.89122807,0.10877193,54,1,58,6,1,10,6,25,14,22,77,0.030317373,0.058370307,0.012581571,0.027131229,0.028554702,0.019451193,0.028451477,0.015840648,0.049663528,0.050696538,0.041583604,0.046540766,0.028653362,0.032078395,0.032391205,0.053729557,0.074825634,0.045772065,0.085020962,0.106407287,0.067073439,0.013735114,0.060952816,0.051434743,0.017784596,0.176409732,0.258036486,0.143664425,0.450416062,0.459784792,0.329236871,0.368485043,0.22686209,0.25397968,0.256456342,0.318769044,0.443928764,0.271558493,0.504416044,0.631297764,0.490209702,0.100383793,0.445476817,0.375913483,0.12997964,3.255870515,5.204679977,0.879159008,2.642561988,13.29431947,0.024117559,0.030084855,0.020932357,0.024023291,0.065489258,0.231578947,1,0.221052632,1
S318T1,310,1280,720,0.412903226,0.635483871,0.129032258,0.35483871,0.716129032,0.183870968,0.261290323,0.225806452,0.167741935,0.038709677,0.877419355,0.122580645,18,1,21,18,1,28,17,22,32,21,120,0.025620836,0.067033749,0.007058449,0.009776366,0.049743386,0.05338104,0.033670455,0.048481579,0.050626715,0.076855887,0.076726119,0.059789009,0.050382968,0.050612405,0.058828634,0.085160966,0.1201415,0.069364641,0.10980931,0.101645924,0.089508915,0.101875476,0.061837357,0.104329894,0.049087293,0.484131488,0.305369234,0.439696545,0.459151542,0.697033163,0.607476618,0.473377585,0.398905553,0.400722116,0.465773849,0.505246669,0.712780698,0.411529548,0.651481428,0.603049341,0.654180542,0.744562201,0.451941528,0.762500442,0.358757028,3.640453479,8.51038335,0.45928135,1.45497411,13.36040284,0.036404535,0.047279908,0.025515631,0.018653514,0.066469666,0.103225806,1,0.106451613,1
S318T2,206,1280,720,0.40776699,0.427184466,0.126213592,0.325242718,0.752427184,0.174757282,0.199029126,0.237864078,0.145631068,0.033980583,0.791262136,0.208737864,47,24,48,35,1,13,16,12,15,14,70,0.020270495,0.034224047,0.004926124,0.012814807,0.05263651,0.042977657,0.032968027,0.033991414,0.043112537,0.065361649,0.044144955,0.047811983,0.054528894,0.037567081,0.063622588,0.08299076,0.06392304,0.05584065,0.098110331,0.077705518,0.101352959,0.031034624,0.109414286,0.050090449,0.035899279,0.389779541,0.298998669,0.30828013,0.391002809,0.592787856,0.349516284,0.378549866,0.431730795,0.297436173,0.503729828,0.492371175,0.379245383,0.331293828,0.582073221,0.461014665,0.740743353,0.226818156,0.799659978,0.366088642,0.262371741,2.144394724,3.495306384,0.493160833,1.589240301,7.974844695,0.030202743,0.048545922,0.035225774,0.030562313,0.056559182,0.04368932,1,0.063106796,1
S319T1,314,1280,720,0.563694268,0.608280255,0.146496815,0.398089172,0.837579618,0.121019108,0.146496815,0.324840764,0.203821656,0.070063694,0.866242038,0.133757962,15,1,19,14,1,19,20,26,25,17,107,0.038846299,0.065210814,0.009637045,0.014468114,0.039830901,0.047188774,0.069073268,0.046812817,0.06776434,0.080832387,0.067028571,0.092659584,0.071310872,0.110858933,0.072033533,0.113256001,0.13479837,0.121217464,0.183166966,0.123033832,0.094715778,0.092833754,0.087061635,0.215750043,0.048021335,0.427971647,0.62644984,0.424561954,0.614578714,0.733097444,0.53069659,0.733629329,0.564601571,0.877722093,0.570323216,0.671930107,0.79973761,0.719164222,1.086700907,0.729940448,0.692235173,0.678480301,0.636294474,1.576820374,0.35096642,5.779057125,11.82783072,0.796652434,3.054047077,15.79100557,0.036576311,0.069168601,0.039832622,0.030540471,0.06419108,0.095541401,1,0.140127389,1
S319T2,132,1280,720,0.287878788,0.545454545,0.151515152,0.166666667,0.757575758,0.356060606,0.257575758,0.121212121,0.083333333,0.068181818,0.886363636,0.113636364,14,1,19,16,1,4,7,8,8,12,39,0.015804198,0.080205283,0.007577796,0.005941822,0.047494122,0.023209209,0.044581696,0.012458408,0.071294493,0.096809277,0.022846206,0.067887105,0.029190158,0.0723913,0.06079849,0.073259418,0.110612138,0.045251952,0.101631883,0.093397009,0.064350847,0.070929217,0.065569424,0.093427117,0.0608356,0.210492509,0.404327132,0.112989697,0.646594916,0.877997493,0.180884111,0.53749401,0.231112151,0.573155831,0.48137012,0.43463665,0.656244486,0.268472742,0.602966036,0.554109821,0.470311501,0.518389863,0.479217538,0.682816924,0.444620136,1.020336935,2.668654628,0.359156774,0.239459656,5.104041957,0.03000991,0.041056225,0.029929731,0.017104261,0.058000477,0.068181818,1,0.128787879,1
S320T1,259,1280,720,0.254826255,0.386100386,0.108108108,0.67953668,0.737451737,0.200772201,0.359073359,0.162162162,0.088803089,0.081081081,0.891891892,0.108108108,17,2,18,2,1,12,16,10,26,26,90,0.015685713,0.031687833,0.006112854,0.037026297,0.030520208,0.031097771,0.054012873,0.040087784,0.096304581,0.070910455,0.041709575,0.069969442,0.058787879,0.125144909,0.077571989,0.071363987,0.082344397,0.082112074,0.110823561,0.077582007,0.081735919,0.047583569,0.053589987,0.098571891,0.016183324,0.282036657,0.489861803,0.363570258,0.873420227,0.643111943,0.330234238,0.55398084,0.465451175,0.99083086,0.61417377,0.423391355,0.488536407,0.487158072,0.657498825,0.46028189,0.5973712,0.347766983,0.3916652,0.720417775,0.118276659,1.728906675,5.034838754,0.440578371,5.485048268,9.364796199,0.03201679,0.059938557,0.024476576,0.036566988,0.056756341,0.1003861,1,0.096525097,1
S401T1,293,1280,720,0.054607509,0.078498294,0.023890785,0.109215017,0.692832765,0.552901024,0.092150171,0.051194539,0.017064846,0,0.71331058,0.28668942,172,95,173,170,1,8,10,6,8,37,69,0.005409444,0.00556147,0.00233538,0.003530688,0.053696368,0.05754933,0.059780841,0.072509393,0.058248622,0.090804518,0.046679236,0.072292143,0.037646775,0.029022503,0.099909592,0.051665014,0.15088939,0.174225888,0.150747423,0.135140148,0.074367869,0.152615503,0.115952336,0.103102092,0.077616664,0.521935179,0.542173541,0.657613267,0.528277309,0.823538213,0.369581378,0.572370754,0.298067149,0.22978475,0.791031031,0.306520432,0.895203111,1.033654896,0.894360843,0.801765321,0.543521427,1.115398315,0.847443659,0.753526984,0.567265411,0.109312172,0.99099038,0.048994695,1.721265684,25.15831837,0.013664021,0.076230029,0.048994695,0.071719403,0.151556135,0.017064846,1,0.017064846,1
S401T2,68,1280,720,0.397058824,0.514705882,0.397058824,0.367647059,0.75,0.308823529,0.176470588,0.352941176,0.102941176,0.058823529,1,0,23,21,23,23,1,6,3,4,4,3,20,0.024862279,0.063992233,0.026993085,0.01615819,0.061353239,0.033883485,0.078901379,0.057264991,0.030326512,0.11697073,0.045453773,0.08664062,0.077356852,0.023338955,0.098388174,0.059632151,0.095211237,0.069367881,0.082444522,0.093835407,0.055217756,0.08928033,0.069894088,0.10579386,0.087049233,0.307301286,0.715584445,0.519356414,0.275041841,1.060848825,0.359878808,0.685974371,0.612470426,0.184785438,0.778985254,0.353788207,0.564873349,0.411548767,0.48913043,0.556710768,0.403561833,0.65250992,0.510824568,0.773199909,0.636203832,0.500247917,2.445245191,1.374284545,0.560941574,2.013483806,0.023821329,0.076413912,0.059751502,0.026711504,0.041947579,0,0,0.382352941,1
S403T1,306,1280,720,0.032679739,0.166666667,0.009803922,0.098039216,0.326797386,0.267973856,0.098039216,0.052287582,0.003267974,0,0.421568627,0.578431373,25,1,25,16,1,8,19,3,15,42,87,0.001660587,0.010564479,0.000500306,0.005958175,0.021738449,0.09832415,0.144574447,0.150409183,0.073618753,0.138473415,0.087170315,0.155988314,0.082359692,0.087168525,0.128923194,0.16642691,0.170534083,0.22016543,0.216380605,0.171817397,0.124927341,0.155268944,0.141508719,0.076967948,0.110411976,0.891736411,1.311196673,1.364113955,0.667674446,1.255864261,0.690168209,1.23503254,0.652080259,0.690154041,1.020745308,0.987384778,1.011751993,1.306207,1.283752224,1.019365694,0.913037946,1.134791126,1.034223808,0.562524237,0.806951651,0.216236366,2.998605734,0,0.851234126,7.2370672,0.108118183,0.093706429,0,0.056748942,0.124777021,0.006535948,1,0.006535948,1
